epoch,train_loss,development_loss,train_accuracy,development_accuracy
29,0.026222330395040322,1.635292410850525,0.9950617283950617,0.4888888895511627
30,0.038874640666454297,1.544680118560791,0.9925925925925926,0.5333333611488342
31,0.05336761307833647,1.5709927082061768,0.9901234567901235,0.4888888895511627
32,0.029061545906473456,1.5870970487594604,0.9925925925925926,0.4888888895511627
33,0.018918585521025284,1.6330718994140625,0.9950617283950617,0.5555555820465088
34,0.01288954262825787,1.6922180652618408,1.0,0.5111111402511597
35,0.017607173728929074,1.6454555988311768,0.9950617283950617,0.5333333611488342
36,0.022909583839484386,1.69502854347229,0.9950617283950617,0.5333333611488342
37,0.015760990749630662,1.5925959348678589,0.9975308643447028,0.5111111402511597
38,0.01230441776196254,1.7324298620224,0.9950617283950617,0.5111111402511597
39,0.011380652609039787,1.73478102684021,0.9950617283950617,0.5111111402511597
40,0.008416350866254006,1.7930474281311035,1.0,0.5333333611488342
41,0.006775105068097926,1.7913175821304321,0.9975308641975309,0.5333333611488342
42,0.006512608977299138,1.768237590789795,1.0,0.5111111402511597
43,0.005889357748314923,1.8604904413223267,1.0,0.5333333611488342
44,0.005958003407907615,1.876151204109192,1.0,0.5333333611488342
45,0.004388361013735886,1.8687247037887573,1.0,0.5333333611488342
46,0.005116016967911963,1.9796760082244873,1.0,0.5111111402511597
47,0.004393735014974358,2.0312209129333496,1.0,0.5111111402511597
48,0.004982110128697025,1.9394453763961792,1.0,0.6000000238418579
49,0.004918841825277878,1.9567434787750244,1.0,0.5333333611488342
50,0.0036718840332828277,2.0004079341888428,1.0,0.5333333611488342
51,0.0032194511418052615,2.0594193935394287,1.0,0.5555555820465088
52,0.003599656816215519,1.9943270683288574,1.0,0.5111111402511597
53,0.0031610710742196392,2.112595319747925,1.0,0.5333333611488342
54,0.012101058799767707,2.103790044784546,0.9975308641975309,0.5333333611488342
55,0.019961478380970715,2.0847082138061523,0.9975308641975309,0.5333333611488342
56,0.004813621416802943,2.0382351875305176,1.0,0.5555555820465088
57,0.0029758131197642214,2.107832431793213,1.0,0.5333333611488342
58,0.0024035271039422323,2.22935152053833,1.0,0.5111111402511597
59,0.0026093451057583737,2.193066120147705,1.0,0.5333333611488342
60,0.0024855580873626433,2.2248077392578125,1.0,0.5555555820465088
61,0.003247474373931232,2.1902925968170166,1.0,0.5555555820465088
62,0.0025418915600985874,2.2345285415649414,1.0,0.5555555820465088
63,0.0031248368995111827,2.262836456298828,1.0,0.5555555820465088
64,0.00230818812629024,2.323087453842163,1.0,0.5555555820465088
65,0.0032777307137924557,2.3500802516937256,1.0,0.5111111402511597
66,0.002430403732729179,2.3811683654785156,1.0,0.5111111402511597
67,0.00270351353852383,2.3214709758758545,1.0,0.5333333611488342
68,0.0018142062974130782,2.3117258548736572,1.0,0.5555555820465088
69,0.0019519701554442837,2.4305148124694824,1.0,0.5333333611488342
70,0.0018508466222556309,2.466552495956421,1.0,0.5111111402511597
71,0.0015992544970135953,2.3266046047210693,1.0,0.5333333611488342
72,0.0017363887786129375,2.3505215644836426,1.0,0.5555555820465088
73,0.0018616059691541724,2.4846105575561523,1.0,0.5333333611488342
74,0.001207681240532425,2.4792041778564453,1.0,0.5777778029441833
75,0.001439393339459468,2.569732666015625,1.0,0.5555555820465088
76,0.0012508944189948473,2.4525325298309326,1.0,0.5555555820465088
77,0.0014450690032480238,2.499192953109741,1.0,0.6000000238418579
78,0.0012808406129660858,2.5680832862854004,1.0,0.5333333611488342
79,0.001173313456236451,2.5670485496520996,1.0,0.5555555820465088
80,0.0010079106494455948,2.5516982078552246,1.0,0.5777778029441833
81,0.0020867007407992157,2.436737060546875,1.0,0.5777778029441833
82,0.0012639021800337272,2.656888008117676,1.0,0.5555555820465088
83,0.0009404241197949482,2.599999189376831,1.0,0.5333333611488342
84,0.00151862820811975,2.6251730918884277,1.0,0.5333333611488342
85,0.0009804958129448263,2.697138786315918,1.0,0.5777778029441833
86,0.001017241327061151,2.7449934482574463,1.0,0.5777778029441833
87,0.04322844741204509,2.6083526611328125,0.9950617283950617,0.5555555820465088
88,0.029411523838967293,2.3632590770721436,0.9901234567901235,0.5555555820465088
89,0.0412772212352138,2.2890849113464355,0.9950617283950617,0.5555555820465088
90,0.003044767492812955,2.3764545917510986,1.0,0.5333333611488342
91,0.0015396864788698745,2.289485454559326,1.0,0.5777778029441833
92,0.0018033333134587371,2.150702953338623,1.0,0.5777778029441833
93,0.02725079354295977,2.2182180881500244,0.9975308641975309,0.4888888895511627
94,0.020868086746468405,2.170236825942993,0.9975308641975309,0.5555555820465088
95,0.013322701715982094,2.1931893825531006,0.9975308641975309,0.6000000238418579
96,0.02080402588919107,2.1454577445983887,0.9950617283950617,0.6000000238418579
97,0.039391548102606595,2.0518548488616943,0.9925925925925926,0.5777778029441833
98,0.0536007632702635,2.019537925720215,0.9901234567901235,0.644444465637207
99,0.027520761538273944,2.002350330352783,0.9925925925925926,0.5555555820465088
100,0.02041034935441811,1.9310171604156494,0.9950617283950617,0.5777778029441833
101,0.013483401632186509,1.886547565460205,0.9975308641975309,0.5333333611488342
102,0.004664514374482319,1.9334779977798462,1.0,0.5333333611488342
103,0.002553876658346803,1.8468375205993652,1.0,0.5333333611488342
104,0.0023755627378166,2.027913808822632,1.0,0.6000000238418579
105,0.002071976567112645,2.0272672176361084,1.0,0.5555555820465088
106,0.0019641714167700688,1.9192665815353394,1.0,0.5777778029441833
107,0.026891949382322457,1.9992563724517822,0.9975308641975309,0.5777778029441833
108,0.003087423016844651,1.9267172813415527,1.0,0.5777778029441833
109,0.0016345823016218888,1.9854720830917358,1.0,0.5555555820465088
110,0.0018880548343683282,1.8808739185333252,1.0,0.5777778029441833
111,0.0013193666037778589,1.942338228225708,1.0,0.5555555820465088
112,0.0014647402149556136,2.015803813934326,1.0,0.5555555820465088
113,0.0037720644782961313,1.9357680082321167,0.9975308641975309,0.5555555820465088
114,0.0016453801456301324,1.9471808671951294,1.0,0.6222222447395325
115,0.0019176985372151075,2.019620656967163,1.0,0.6000000238418579
116,0.008740615605105025,2.0665109157562256,0.9975308641975309,0.6000000238418579
117,0.00322325375731632,1.956788182258606,1.0,0.6000000238418579
118,0.0069246000775213664,2.024953603744507,0.9975308641975309,0.5777778029441833
119,0.0016144842947804496,2.126790761947632,1.0,0.5777778029441833
120,0.0009187012906171911,2.1575138568878174,1.0,0.5777778029441833
