epoch,training_loss,training_accuracy,development_loss,development_accuracy,development_macro_f1
44,1.3301204790671666,0.4557291666666667,1.3050146500269573,0.5104166666666666,0.48588339535707953
45,1.3284339259068172,0.4583333333333333,1.3086978197097778,0.4895833333333333,0.46023536648536645
46,1.3254762167731922,0.4609375,1.3031002978483837,0.5208333333333334,0.4960596452531936
47,1.3250070040424664,0.4583333333333333,1.2987112998962402,0.5208333333333334,0.49332928280296695
48,1.324711541334788,0.4609375,1.3019980192184448,0.5104166666666666,0.48477900977900984
49,1.321196382244428,0.4739583333333333,1.3027161657810211,0.5,0.47185323435323445
50,1.3198026791214943,0.4635416666666667,1.295463999112447,0.5208333333333334,0.4953449328449329
51,1.3187174399693806,0.4583333333333333,1.2976645330588024,0.53125,0.5074564934881486
52,1.3187744443615277,0.4791666666666667,1.2941377957661946,0.5104166666666666,0.48579890319020763
53,1.3177506600817044,0.4765625,1.294632077217102,0.53125,0.5074564934881486
54,1.3147305796543758,0.4739583333333333,1.2890958885351818,0.5208333333333334,0.4963855588855588
55,1.3142188141743343,0.4817708333333333,1.291594793399175,0.5,0.47131942131942123
56,1.312510480483373,0.4635416666666667,1.28725333015124,0.5104166666666666,0.4800315425315425
57,1.3119520569841068,0.4791666666666667,1.282319724559784,0.5208333333333334,0.49451102440232875
58,1.3119623338182766,0.4739583333333333,1.2810225784778595,0.53125,0.5083383277033162
59,1.3109002138177555,0.4817708333333333,1.2805350124835968,0.53125,0.5055989168892395
60,1.3112805783748627,0.46875,1.2898740967114766,0.5104166666666666,0.4850380899293943
61,1.3072879860798519,0.4765625,1.2808241446812947,0.5208333333333334,0.4950628075628076
62,1.3069433520237606,0.4765625,1.2794202069441478,0.53125,0.5085268221940548
63,1.3057772293686867,0.4869791666666667,1.2741029461224873,0.5208333333333334,0.49536873695358974
64,1.3041594674189885,0.4791666666666667,1.2749071319897969,0.5416666666666666,0.520384832884833
65,1.3030399059255917,0.4765625,1.2749735116958618,0.53125,0.5040308165308165
66,1.3017443666855495,0.4713541666666667,1.2692802051703136,0.53125,0.5052426968591127
67,1.2985204110542934,0.4765625,1.2648180623849232,0.5208333333333334,0.4935210610119866
68,1.3003038838505745,0.4791666666666667,1.2710027396678925,0.5208333333333334,0.49579140268795446
69,1.2978924661874771,0.4765625,1.2624196112155914,0.5208333333333334,0.4998519093627789
70,1.298116425673167,0.4817708333333333,1.2645165622234344,0.5208333333333334,0.4931762723607463
71,1.2967775911092758,0.46875,1.2623510261376698,0.5208333333333334,0.4979762455993355
72,1.2956538672248523,0.4739583333333333,1.2662789225578308,0.53125,0.5050429897628539
73,1.294163855413596,0.4765625,1.2550284167130787,0.5208333333333334,0.49480171277337215
74,1.2916297018527985,0.484375,1.2551043728987377,0.53125,0.5042532736498253
75,1.2925597826639812,0.4791666666666667,1.2540599306424458,0.5208333333333334,0.4920065314802156
76,1.291563093662262,0.4765625,1.2557029624780018,0.53125,0.5074691885592887
77,1.2891628742218018,0.4713541666666667,1.2580873370170593,0.53125,0.5091377091377091
78,1.288553240398566,0.46875,1.246738334496816,0.5208333333333334,0.4971036253644949
79,1.2892766868074734,0.4869791666666667,1.250422477722168,0.5104166666666666,0.48382324743486266
80,1.287429317831993,0.4817708333333333,1.245599051316579,0.5208333333333334,0.4964494569757727
81,1.287512297431628,0.4817708333333333,1.240228662888209,0.5104166666666666,0.48850278850278855
82,1.286821114520232,0.4869791666666667,1.2434636354446411,0.5208333333333334,0.4985696040868454
83,1.28513003885746,0.484375,1.2447758316993713,0.5104166666666666,0.48747794715536646
84,1.2841815526286762,0.4973958333333333,1.2389114399751027,0.5,0.4793744519644986
85,1.2832769080996513,0.4921875,1.2311462064584096,0.5208333333333334,0.4985696040868454
86,1.282007669409116,0.4895833333333333,1.2429072459538777,0.5208333333333334,0.49770913770913766
87,1.2810107593735058,0.4869791666666667,1.2321221629778545,0.5104166666666666,0.47945358820358824
88,1.280050441622734,0.4869791666666667,1.2387087941169739,0.5208333333333334,0.497475831743073
89,1.2776256849368413,0.4973958333333333,1.230750580628713,0.53125,0.5066412649208348
90,1.277215262254079,0.4973958333333333,1.2299349109331768,0.5208333333333334,0.49722957370016196
91,1.2771981184681256,0.4973958333333333,1.2255579630533855,0.5416666666666666,0.5160445727112394
92,1.2749962757031124,0.4895833333333333,1.2320989767710369,0.5104166666666666,0.48064732226022544
93,1.2783878321448963,0.5052083333333334,1.225071648756663,0.53125,0.5064494569757727
94,1.2749677151441574,0.4921875,1.226022978623708,0.5416666666666666,0.5165847135955831
95,1.2732027595241864,0.5052083333333334,1.2200858195622761,0.5520833333333334,0.5291882445458883
96,1.2734542364875476,0.4973958333333333,1.2296366294225056,0.5416666666666666,0.5137365317860674
97,1.2729370445013046,0.4973958333333333,1.2203470468521118,0.53125,0.5091251302152303
98,1.2708791742722194,0.4921875,1.2203221718470256,0.53125,0.5059553736024324
99,1.273015667994817,0.5,1.2186451355616252,0.53125,0.505348600678838
100,1.2682348042726517,0.5,1.2172982394695282,0.5416666666666666,0.5096881532640046
101,1.2713702271382015,0.4947916666666667,1.2149104475975037,0.5520833333333334,0.5294662309368191
102,1.2681246946255367,0.5078125,1.215636521577835,0.53125,0.5053187553187554
103,1.267756553987662,0.5130208333333334,1.211638371149699,0.53125,0.5074777360316576
104,1.2653544669349988,0.5078125,1.2156271835168202,0.5208333333333334,0.5000901286440501
105,1.2706725895404816,0.4791666666666667,1.216579407453537,0.5520833333333334,0.5274710424710425
106,1.2646936724583309,0.5026041666666666,1.204414387543996,0.5416666666666666,0.5079914044619928
107,1.2629548733433087,0.5104166666666666,1.2056354780991871,0.53125,0.5094992209160457
108,1.2663823664188385,0.5026041666666666,1.2057993412017822,0.5625,0.5361638376344259
109,1.2624000956614811,0.5,1.2108392516771953,0.5520833333333334,0.5237975532093179
110,1.2635762492815654,0.5104166666666666,1.2052174309889476,0.5520833333333334,0.5272109191987487
111,1.2616930305957794,0.5104166666666666,1.210970977942149,0.5104166666666666,0.48762487978174246
112,1.2598956724007924,0.5078125,1.2110317945480347,0.53125,0.5088559408437704
113,1.259064997235934,0.5026041666666666,1.2014643748601277,0.5625,0.5356097120803004
114,1.2600634147723515,0.5130208333333334,1.2041192452112834,0.5416666666666666,0.5161341926047809
115,1.2589154119292896,0.5130208333333334,1.2008424997329712,0.5416666666666666,0.5194860514738809
116,1.2586496646205585,0.5078125,1.204565515120824,0.5416666666666666,0.5194710202088498
117,1.2582028061151505,0.5130208333333334,1.2035758395989735,0.5416666666666666,0.5140921505627388
118,1.256173017124335,0.515625,1.1988025903701782,0.5520833333333334,0.5272109191987487
119,1.2566805357734363,0.5182291666666666,1.1943752765655518,0.5520833333333334,0.5294662309368191
120,1.2551748876770337,0.515625,1.1992879211902618,0.5729166666666666,0.5499564764270647
