epoch,training_loss,training_accuracy,development_loss,development_accuracy,development_macro_f1
1,1.8238248904546102,0.1625,1.8079620122909545,0.15,0.08341477034761972
2,1.7974477529525756,0.1875,1.7897695859273275,0.18333333333333332,0.11637712514905496
3,1.7819819450378418,0.2125,1.774148909250895,0.2,0.1360838779956427
