,predicted_ABBR,predicted_DESC,predicted_ENTY,predicted_HUM,predicted_LOC,predicted_NUM
actual_ABBR,13,2,0,0,0,1
actual_DESC,1,7,5,1,1,1
actual_ENTY,0,2,10,2,2,0
actual_HUM,0,0,1,15,0,0
actual_LOC,0,0,3,1,11,1
actual_NUM,0,0,1,0,0,15
